"","nct_id","...1","nlm_download_date_description","study_first_submitted_date","results_first_submitted_date","disposition_first_submitted_date","last_update_submitted_date","study_first_submitted_qc_date","study_first_posted_date","study_first_posted_date_type","results_first_submitted_qc_date","results_first_posted_date","results_first_posted_date_type","disposition_first_submitted_qc_date","disposition_first_posted_date","disposition_first_posted_date_type","last_update_submitted_qc_date","last_update_posted_date","last_update_posted_date_type","start_month_year","start_date_type","start_date","verification_month_year","verification_date","completion_month_year","completion_date_type","completion_date","primary_completion_month_year","primary_completion_date_type","primary_completion_date","target_duration","study_type","acronym","baseline_population","brief_title","official_title","overall_status","last_known_status","phase","enrollment","enrollment_type","source","limitations_and_caveats","number_of_arms","number_of_groups","why_stopped","has_expanded_access","expanded_access_type_individual","expanded_access_type_intermediate","expanded_access_type_treatment","has_dmc","is_fda_regulated_drug","is_fda_regulated_device","is_unapproved_device","is_ppsd","is_us_export","biospec_retention","biospec_description","ipd_time_frame","ipd_access_criteria","ipd_url","plan_to_share_ipd","plan_to_share_ipd_description","created_at","updated_at","Countries_name","reported_race","start_year","countries","id","description","agency_class","funding","phase_2","phase_binary","reported_race_2","reported_race_3","multiple_locations","bi_year","N_total","N_binary","Location_Black_Percent","Nature","Nature_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","diverse_index","Mean_Religious","State_politics","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile"
"760","NCT01940744",1590,"ClinicalTrials.gov processed this data on June 30, 2020",2013-09-09,NA,NA,2013-11-08,2013-09-11,2013-09-12,"Estimate",NA,NA,NA,NA,NA,NA,2013-11-08,2013-11-13,"Estimate",2013-10-01,NA,2013-10-31,2013-11-01,2013-11-30,2014-12-01,"Anticipated",2014-12-31,2014-10-01,"Anticipated",2014-10-31,NA,"Interventional",NA,NA,"Prescriptive Mobilization Versus a Pragmatic Mobilization","The Investigation of a Prescriptively Prescribed Non-Thrust Manipulation Versus a Pragmatically Prescribed Non-Thrust Manipulation for Treatment of Individuals With Low Back Pain: A Randomized Controlled Trial","Unknown status","Recruiting","N/A",46,"Anticipated","Walsh University",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:57:17,2020-07-01 11:57:17,"United States",1,2013,"North America",4912705,"
      This study is designed to compare the outcomes of two types of manual therapy techniques on
      patients with low back pain. Both immediate- and long-term outcomes will be examined. The
      investigators hypothesize there will be no differences between the two applied treatment
      techniques in immediate and longer-term assessments.
","Other","Non-Industry",NA,NA,"1","1","yes","After",63,"small",0.0806,"Mixed","Non-Government",7.8347257580276,3590,22.2262757861635,84.0845789535229,15.7347116379342,90.4279198356586,84.5696320139267,93.9333333333333,6.06666666666667,32818.3333333333,"Iowa,Ohio,Ohio","34,368,368",256.666666666667,38.4333333333333,19.3,7.3,5232869,68.625,11.6,"0",0.57,"R","1","2","1","0","1","1","0","0","0","0","2","0","1","0","1","3","1","2",85.5177915014579,76.3375188854677,83.7408333333333,16.0947,51.4666666666667,68.525,3885459,89.9666666666667,53884,12.6666666666667,958782.666666667,14.3333333333333,7.49538553707397,"1","2","0","0","0","2","1","2","2","1","1","2","1"
"761","NCT01943565",1591,"ClinicalTrials.gov processed this data on June 30, 2020",2013-09-12,2017-05-22,NA,2017-05-22,2013-09-12,2013-09-17,"Estimate",2017-05-22,2017-06-19,"Actual",NA,NA,NA,2017-05-22,2017-06-19,"Actual",2014-12-01,"Actual",2014-12-31,2017-05-01,2017-05-31,2016-08-01,"Actual",2016-08-31,2016-07-01,"Actual",2016-07-31,NA,"Interventional",NA,NA,"Intrathecal Hydromorphone for Post-cesarean Delivery Pain - a Dose Finding Study","Intrathecal Hydromorphone for Post-cesarean Delivery Pain - a Dose Finding Study","Terminated",NA,"Phase 4",29,"Actual","Brigham and Women's Hospital",NA,3,NA,"Research question answered by another group of researchers (Sviggum et al)",FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:56:27,2020-07-01 11:56:27,"United States",0,2014,"North America",4912488,"
      Pain relief after cesarean delivery can be provided in a few ways. Most commonly, certain
      medications called opioids, such as morphine, are given through the vein or into the muscle.
      However, a more effective way to give pain relief with fewer side effects (such as nausea and
      slowing your breathing) is to give opioids in the spinal space as part of the medications
      given for a cesarean delivery.

      For many years, the opioid of choice was morphine due to its long anesthetic effect and
      acceptable side effect profile. A nation-wide disruption in the supply of preservative-free
      morphine has made it necessary to look for alternatives. Many institutions worldwide have
      used another opioid, called hydromorphone, in the spinal space for over a decade. This drug
      has a very good safety and side effect profile and has been used at the investigators'
      institution for more than a year. Of interest, while a number of different doses of
      hydromorphone have been used, there have been very few studies to evaluate the best dose for
      providing good pain relief with minimal side effects. The goal of this study is to find the
      best dose of spinal hydromorphone for women undergoing cesarean delivery.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","After",30,"small",0.0763,"NON-PROFIT","Non-Government",58.5333760063061,4954,20.3650436363636,86.6488909743447,30.2046212572762,92.5748748513401,88.2491152808066,97,3,51842,"Massachusetts","45",45,39.3,23.6,13.5,2928732,61.325,9.8,"0",0.33,"D","0","2","1","3","1","0","1","3","2","3","3","3","0","1","0","0","0","0",89.3267181077153,83.3426629317023,83.8417,23.4728,54.8,63,2851556,96.7,63151,3,439433,13.6,9.2587366295912,"3","3","0","3","1","1","1","3","3","0","0","1","2"
"762","NCT01944098",1592,"ClinicalTrials.gov processed this data on June 30, 2020",2013-08-12,2015-12-02,NA,2017-10-25,2013-09-12,2013-09-17,"Estimate",2017-10-25,2017-10-26,"Actual",NA,NA,NA,2017-10-25,2017-10-26,"Actual",2013-08-01,NA,2013-08-31,2015-12-01,2015-12-31,2014-09-01,"Actual",2014-09-30,2014-07-01,"Actual",2014-07-31,NA,"Interventional",NA,NA,"Intraoperative Lidocaine Infusion for Postoperative Pain Management in Obese Patients","Systemic Intraoperative Lidocaine Infusion for Postoperative Pain Management in Obese Patients: A Randomized, Placebo-Controlled Pilot Study","Completed",NA,"Phase 3",20,"Actual","University of South Florida",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:56:18,2020-07-01 11:56:18,"United States",1,2013,"North America",4912447,"
      The primary objective is to assess the feasibility and safety of administering continuous
      intraoperative lidocaine infusions in adult patients undergoing laparoscopic Roux en Y
      Gastric Bypass (RYGB). The secondary objective is to determine if lidocaine administration
      versus placebo (dextrose administration) (initiated at the time of anesthesia induction and
      continued until extubation) will reduce postoperative narcotic requirements.
","Other","Non-Industry","Phase 3","Late Phase","1","1","no","After",100,"small",0.1607,"NON-PROFIT","Non-Government",10.8520119990814,7664,22.4099354166667,83.6675053704509,20.0425132752181,93.1995588371443,85.4328926528048,86.8,13.2,41702,"Florida","620",620,39.4,22.6,10.8,9673682,66.025,13.6,"0",0.54,"R","2","2","3","1","2","1","0","0","2","1","0","1","3","1","3","2","3","2",87.4857684869649,77.9851138742128,81.0207,17.1729,55.3,66.15,9100944,80,48532,41,3020029,14.8,10.0831815208954,"2","2","0","0","1","1","3","0","1","3","3","2","2"
"763","NCT01948050",1594,"ClinicalTrials.gov processed this data on June 30, 2020",2013-08-20,2014-02-24,NA,2014-06-13,2013-09-18,2013-09-23,"Estimate",2014-06-13,2014-07-14,"Estimate",NA,NA,NA,2014-06-13,2014-07-14,"Estimate",2009-01-01,NA,2009-01-31,2014-06-01,2014-06-30,2012-11-01,"Actual",2012-11-30,2012-11-01,"Actual",2012-11-30,NA,"Interventional",NA,NA,"Pilot Study of Transcranial Stimulation (tDCS)to Relieve Neuropathic Pain in Cancer Patients","Pilot Study on Safety and Efficacy of the Non-invasive Transcranial Stimulation (tDCS) to Relieve Neuropathic Pain in Cancer Patients","Completed",NA,"N/A",24,"Actual","Beth Israel Medical Center",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:55:15,2020-07-01 11:55:15,"United States",0,2009,"North America",4912145,"
      This is a pilot study designed to collect preliminary data on safety and efficacy of
      transcranial direct current stimulation (tDCS) to relieve pain in cancer patients who
      developed neuropathic pain in the affected area after a surgical intervention, radiation
      therapy, or chemotherapy to treat the disease.
","Other","Non-Industry",NA,NA,"0","0","no","Before",24,"small",0.1566,"NON-PROFIT","Non-Government",202.884364842149,20351,24.2147890625,84.6531632829577,24.9827276206052,91.0321739581328,85.5337589965215,94.8,5.2,48557,"New York","292",292,38.4,37,17.8,8404381,52,11.8,"0",0.46,"D","0","1","2","3","3","3","0","2","0","1","3","2","1","3","2","0","1","0",81.3,76.9,85.0733,18.8331,51.1,54.375,897343,85.8831174991195,50216,17,2792447,15.8,6.33298278377812,"0","2","1","1","0","0","0","1","1","2","3","3","0"
"764","NCT01949480",1595,"ClinicalTrials.gov processed this data on June 30, 2020",2013-09-19,2017-08-08,NA,2018-08-17,2013-09-23,2013-09-24,"Estimate",2018-08-17,2019-01-22,"Actual",NA,NA,NA,2018-08-17,2019-01-22,"Actual",2013-07-01,"Actual",2013-07-01,2018-08-01,2018-08-31,2014-06-05,"Actual",2014-06-05,2014-06-05,"Actual",2014-06-05,NA,"Interventional",NA,NA,"Ultrasound-Assisted Paravertebral Block v. Traditional Paravertebral Block For Pain Control","Comparison Of Ultrasound-Assisted Paravertebral Block And Traditional Paravertebral Block For Pain Control After Thoracic Surgery, A Prospective Randomized Trial","Completed",NA,"N/A",45,"Actual","University of Pittsburgh",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:54:51,2020-07-01 11:54:51,"United States",0,2013,"North America",4912035,"
      The overall purpose of this research study is to compare the effectiveness of ultrasound
      assisted paravertebral block placement versus traditional ""blind"" technique for postoperative
      analgesia following thoracotomy or visually assisted thoracoscopic surgery.
","Other","Non-Industry",NA,NA,"0","0","yes","After",42,"small",0.1118,"NON-PROFIT","Non-Government",32.0949840909979,7528,19.0143552083333,87.6412767997808,19.7744137726328,89.5830868305181,84.6781146518118,94.2,5.8,38560,"Pennsylvania,Pennsylvania","308,308",308,38.3,17.7,8.8,5732628,69.225,11.5,"0",0.53,"R","1","2","1","2","2","0","2","0","0","0","2","0","2","0","2","3","1","1",84.557306216484,76.6864143156432,84.5768,16.4882,51.8,71.5,5614657,90.3,55156,14,1354237,11.2,12.1914636349471,"1","2","1","0","0","3","2","2","2","1","1","0","3"
"765","NCT01951105",1599,"ClinicalTrials.gov processed this data on June 30, 2020",2013-09-17,2019-06-04,NA,2019-09-23,2013-09-23,2013-09-26,"Estimate",2019-09-23,2019-09-25,"Actual",NA,NA,NA,2019-09-23,2019-09-25,"Actual",2015-02-24,"Actual",2015-02-24,2019-09-01,2019-09-30,2017-09-25,"Actual",2017-09-25,2017-09-25,"Actual",2017-09-25,NA,"Interventional",NA,NA,"Effect of L-dopa In Subacute Back Pain Population","Corticostriatal Plasticity in the Transition to Chronic Pain: Effect of L-dopa","Completed",NA,"Phase 4",72,"Actual","Northwestern University",NA,3,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:54:31,2020-07-01 11:54:31,"United States",0,2015,"North America",4911911,"
      This study aims to determine if early treatment with Carbidopa/Levodopa and Naproxen in
      individuals with sub-acute back pain (SBP) is associated with changes in blocking transition
      to chronic back pain (CBP).
","Other","Non-Industry","Phase 4","Late Phase","0","1","no","After",59,"small",0.142,"PROPRIETARY","Non-Government",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"0",0.51,"D","1","3","2","3","2","1","1","1","1","1","2","0","3","3","1","2","1","1",86.3859999962457,77.5670021126233,86.1599,20.0284,52.8,65.4,5333389,92.9,60413,17,1813447,10.9,6.03837995473793,"2","2","2","2","1","1","2","3","3","2","2","0","0"
"766","NCT01951963",1600,"ClinicalTrials.gov processed this data on June 30, 2020",2013-09-24,2017-02-16,NA,2018-06-05,2013-09-24,2013-09-27,"Estimate",2017-09-14,2017-10-16,"Actual",NA,NA,NA,2018-06-05,2018-07-03,"Actual",2012-12-01,NA,2012-12-31,2018-06-01,2018-06-30,2015-06-01,"Actual",2015-06-30,2015-06-01,"Actual",2015-06-30,NA,"Interventional",NA,NA,"Sub-dissociative Ketamine for the Management of Acute Pediatric Pain","Sub-dissociative Ketamine for the Management of Acute Pediatric Pain","Completed",NA,"Phase 4",77,"Actual","HealthPartners Institute",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","We do not have a plan to share IPD",2020-07-01 11:54:19,2020-07-01 11:54:19,"United States",0,2012,"North America",4911847,"
      The proposed trial is a prospective, double blinded, randomized control trial with the
      primary aim of determining whether a single, sub-dissociative dose of ketamine will decrease
      the total narcotic requirements of pediatric patients requiring intravenous analgesia in an
      urban emergency department (ED) compared to a group of patients who receive morphine alone
      for pain management. Patients are randomized to receive either a single bolus of ketamine
      (0.3 mg/kg) or a single bolus of morphine (0.05mg/kg). All subsequent pain management will be
      accomplished using morphine. Patient, family member, and research staff pain scores will be
      recorded, until 3 hours post study medication administration. Family members are contacted
      via telephone 24 hours post-ED discharge, and again at 7 days post-hospital discharge, for
      evaluation via Post Hospitalization Behavior Questionnaire. Narcotic equivalents will be
      calculated for up to 3 hours post study medication administration and compared between the
      ketamine and morphine groups.
","Other","Non-Industry","Phase 4","Late Phase","0","0","no","After",63,"small",0.0641,"NON-PROFIT","Non-Government",18.5628819171079,3192,19.0102597701149,81.7437570733571,23.0232569533244,92.6590939021884,87.4669335225385,95.1,4.9,37811,"Minnesota","71",71,38.5,13.4,7.3,2477753,71.425,8.7,"0",0.49,"R","1","2","0","1","0","0","0","2","2","2","3","0","0","0","0","3","0","0",89.2519769380513,78.6,92.3837,22.0898,56.6,72.025,2362646,91.730274774,61795,6,282628,10,7.83802073605776,"2","2","3","2","2","3","1","3","3","0","0","0","1"
"767","NCT01956279",1607,"ClinicalTrials.gov processed this data on June 30, 2020",2013-09-11,2020-04-09,NA,2020-04-30,2013-10-04,2013-10-08,"Estimate",2020-04-30,2020-05-01,"Actual",NA,NA,NA,2020-04-30,2020-05-01,"Actual",2013-10-01,"Actual",2013-10-01,2020-04-01,2020-04-30,2018-10-10,"Actual",2018-10-10,2018-10-10,"Actual",2018-10-10,NA,"Interventional",NA,"28 of the 170 participants were withdrawn from the study prior to reaching week 4 post-randomization.","Complementary Neurosteroid Intervention in Gulf War Illnesses (GWVI)","Complementary Neurosteroid Intervention in Gulf War Illnesses (GWVI)","Completed",NA,"Phase 2",170,"Actual","VA Office of Research and Development",NA,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,"No",NA,2020-07-01 11:53:05,2020-07-01 11:53:05,"United States",1,2013,"North America",4911516,"
      This study will investigate the use of adjunctive pregnenolone for the following:

        1. fatigue that has limited usual activity,

        2. musculoskeletal pain involving 2 or more regions of the body and,

        3. cognitive symptoms (memory, concentration, or attentional difficulties by self-report)
           in Veterans deployed to the Gulf War theatre of operations between 1990 and 1991.
","U.S. Fed","Non-Industry","Phase 2","Early Phase","1","1","no","After",170,"small",0.2144,"GOVERNMENT","Government",6.85852263538856,3932,19.626534375,86.6484511796544,21.4244776562496,91.1145518013476,83.7164639686858,88.7,11.3,39108,"North Carolina","264",264,38.5,25.5,12.6,4747943,65.05,14.1,"0",0.65,"R","3","2","3","0","1","0","1","1","1","0","0","1","1","2","1","1","3","3",85.059973905725,74.4588820047063,83.1396,18.2358,55.1,67.375,4427718,84.4,46337,20,2090265,14.7,8.40197402658067,"1","1","0","1","1","2","1","1","0","2","2","2","1"
"768","NCT01956500",1608,"ClinicalTrials.gov processed this data on June 30, 2020",2013-09-27,NA,NA,2013-10-07,2013-10-07,2013-10-08,"Estimate",NA,NA,NA,NA,NA,NA,2013-10-07,2013-10-08,"Estimate",2013-04-01,NA,2013-04-30,2013-10-01,2013-10-31,2013-06-01,"Actual",2013-06-30,2013-06-01,"Actual",2013-06-30,NA,"Interventional",NA,NA,"Instaflex and Joint Pain in Community Adults","Influence of Instaflex Joint Support Supplement on Joint Pain, Stiffness, Function, and Inflammation: a Randomized, Placebo-controlled Community Trial","Completed",NA,"N/A",110,"Actual","Appalachian State University",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:52:59,2020-07-01 11:52:59,"United States",0,2013,"North America",4911499,"
      The primary purpose of this study is to assess the effect of 8-weeks ingestion of the
      Instaflex Joint Support supplement (Direct Digital, Charlotte, NC) compared to placebo on
      joint pain, stiffness, and function (questionnaires and 6-min walk test) and blood
      inflammation biomarkers in adults with self-reported joint pain.
","Other","Non-Industry",NA,NA,"0","0","no","After",100,"small",0.2144,"GOVERNMENT","Government",6.85852263538856,3932,19.626534375,86.6484511796544,21.4244776562496,91.1145518013476,83.7164639686858,88.7,11.3,39108,"North Carolina","264",264,38.5,25.5,12.6,4747943,65.05,14.1,"0",0.65,"R","2","2","3","0","1","0","1","1","1","0","0","1","1","2","1","1","3","3",85.059973905725,74.4588820047063,83.1396,18.2358,55.1,67.375,4427718,84.4,46337,20,2090265,14.7,8.40197402658067,"1","1","0","1","1","2","1","1","0","2","2","2","1"
"769","NCT01960114",1610,"ClinicalTrials.gov processed this data on June 30, 2020",2013-10-08,2015-05-28,2015-03-23,2015-06-11,2013-10-08,2013-10-10,"Estimate",2015-05-28,2015-06-10,"Estimate",2015-03-23,2015-04-13,"Estimate",2015-06-11,2015-07-10,"Estimate",2013-10-01,NA,2013-10-31,2015-06-01,2015-06-30,2014-04-01,"Actual",2014-04-30,2014-04-01,"Actual",2014-04-30,NA,"Interventional",NA,NA,"Study of Long-Acting Acetaminophen in Postoperative Dental Pain","A Single-Center, Randomized, Double-Blind, Placebo-Controlled, Single-Dose, Efficacy, Safety, and Pharmacokinetics Study of Extended-Release (ER) Acetaminophen in Postoperative Dental Pain","Completed",NA,"Phase 2",403,"Actual","Johnson & Johnson Consumer and Personal Products Worldwide",NA,2,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01 11:51:51,2020-07-01 11:51:51,"United States",0,2013,"North America",4911224,"
      The purpose of the study is to evaluate the efficacy and safety of acetaminophen ER 1500 mg
      (two 750 mg tablets) over 10 to 12 hours in the dental pain model following third molar
      extraction(s) and to evaluate the pharmacokinetics of acetaminophen ER 1500 mg (two 750 mg
      tablets) in a sub-group of subjects.
","Industry","Industry","Phase 2","Early Phase","0","0","no","After",403,"large",0.0119,"PROPRIETARY","Non-Government",15.8792544036682,1574,23.1071315789474,88.5118676712174,22.4551067807172,96.2726626555477,90.2608895874421,90.3,9.7,41752,"Utah","14",14,39.6,NA,NA,1133521,71.825,7.9,NA,0.64,"R","3","2","0","1","0","2","2","1","3","3","1","1","0",NA,"0","3","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
