"","nct_id","...1","study_type","phase","start_date","completion_date","official_title","enrollment","agency_class","classification","White_percent","Black_percent","POC_percent","Black_POC_percent","female_percent","total_sex","start_year","end_year","years_passed","countries","vi","Countries_name","funding","start_year_binary","id","name","drugs","opioids","N_total","White_N","Black_N","POC_N","Black_POC_N","phase_binary","pain_type","special_population","Black_percent_2","multiple_locations","Location_Black_Percent","Location_Black_N","Nature","kids_2","Nature_2","female_2","veterans_2","Mean_Trips","Mean_Vehicles","Mean_Cost","Mean_Black_highschool","Mean_Black_bachelor","Mean_Computer","Mean_Internet","Mean_insurance","Mean_uninsured","Black_diff","Median_Black_Income","state","body_count","Mean_body_count","Mean_hours_work_Black","Mean_weeks_unemployed_black_2","Median_weeks_unemployed_black_2","Mean_housing_units","Mean_homeowner_rates","Mean_poverty_rates","bi_year","diverse_index","Mean_Religious","State_politics","N_binary","Mean_total_bachelor","acute_2","chronic_2","cancer_2","N_total_quartile","start_year_quartile","Location_Black_Percent_quartile","Mean_Trips_quartile","Mean_Vehicles_quartile","Mean_Cost_quartile","Mean_Black_highschool_quartile","Mean_Black_bachelor_quartile","Mean_Computer_quartile","Mean_Internet_quartile","Mean_insurance_quartile","Median_Black_Income_quartile","Mean_body_count_quartile","Mean_weeks_unemployed_black_2_quartile","Mean_housing_units_quartile","Mean_homeowner_rates_quartile","Mean_poverty_rates_quartile","Mean_Religious_quartile","Mean_Computer_Overtime","Mean_Internet_Overtime","Mean_Highschool_Overtime","Mean_Bachelor_Overtime","Mean_Employment_Overtime","Mean_Homeownership_Overtime","Mean_Housing_Overtime","Mean_Insurance_Overtime","Mean_MedianIncome_Overtime","Mean_body_Overtime","Mean_Population_Overtime","Mean_Poverty_Overtime","Mean_Transport_Overtime","Mean_Computer_Overtime_quartile","Mean_Internet_Overtime_quartile","Mean_Highschool_Overtime_quartile","Mean_Bachelor_Overtime_quartile","Mean_Employment_Overtime_quartile","Mean_Homeownership_Overtime_quartile","Mean_Housing_Overtime_quartile","Mean_Insurance_Overtime_quartile","Mean_MedianIncome_Overtime_quartile","Mean_body_Overtime_quartile","Mean_Population_Overtime_quartile","Mean_Poverty_Overtime_quartile","Mean_Transport_Overtime_quartile","elderly_2","Mean_Total_Population_Overtime","special_population_2"
"238","NCT01967342",312,"Interventional",NA,2013-09-12,2016-12-31,"Reducing Disparities With Literacy-Adapted Psychosocial Treatments for Chronic Pain: A Comparative Trial",290,"Other",NA,33,67,0,67,70,NA,2013,2016,3,"North America",0,"United States","Non-Industry","Earlier 2013",4910673,"Pain Ed, CBT for Pain, Usual Care",0,"Non-opioids",290,194,96,0,96,NA,"chronic","minority",33.1034482758621,"yes",0.2404,1749905,"Mixed","non-kids","Non-Government","non-female","non-veterans",3.36955467834323,1910.66666666667,21.634990369898,84.4570749741659,18.6049242677819,88.7950212535985,81.3512700656808,89.7666666666667,10.2333333333333,"1",35654.6666666667,"Alabama,Alabama,North Carolina","278,278,264",273.333333333333,38.9,22.3,12.4666666666667,3105879,68.8333333333333,15.3666666666667,"After","0",0.73,"R","small",27.4993964811588,"non-acute","chronic","non-cancer","3","2","3","0","0","1","0","0","0","0","0","0","1","1","1","3","3","3",82.1789477965205,70.613297729199,81.8202,16.7218,48.8333333333333,70.9416666666667,2944911.33333333,85.7333333333333,46992.3333333333,23.3333333333333,1550261.66666667,17.2333333333333,7.34142439936486,"1","1","0","0","0","3","1","1","0","2","1","3","1","non-elderly",24.7323870107278,"minority"
"239","NCT01969240",313,"Interventional",NA,2013-10-31,2015-12-31,"Shared Decision Making in the Emergency Department: The Chest Pain Choice Trial",898,"Other","United States",59,34,7,41,59,898,2013,2015,2,"North America",0,"United States","Non-Industry","Earlier 2013",4910527,"Chest Pain Choice Decision Aid",0,"Non-opioids",898,531,309,58,367,NA,"cardio",NA,34.4097995545657,"yes",0.0977,1609380.4,"Mixed","non-kids","Non-Government","non-female","non-veterans",19.7290054428005,8880.8,20.3979316641402,86.010413202223,21.6828385372731,92.07072282059,85.9061324471214,91.94,8.06,"1",40961,"California,Florida,Indiana,Minnesota,Pennsylvania","808,620,144,71,308",390.2,39.08,17.76,9.28,7034286.2,66.21,11.62,"After","0",0.518,"Mixed","large",32.1364654286847,"non-acute","non-chronic","non-cancer","3","2","1","1","2","1","1","1","2","2","1","1","2","0","2","2","1","1",87.2181148023264,78.1414832917963,83.8179,17.87324,53.02,67.41,6749041,86.18,55652.2,24.4,1485164.8,13.72,10.6092519914788,"2","2","0","1","1","2","2","1","2","2","1","1","2","non-elderly",9.21874615448683,"general"
"240","NCT01981174",314,"Interventional",NA,2013-11-30,2014-01-31,"The Effect of Needle Size on Pain Perception in Patients Treated With Botulinum Toxin A Injections",20,"Other",NA,85,5,10,15,20,NA,2013,2014,1,"North America",0,"United States","Non-Industry","Earlier 2013",4909614,"30-gauge needle, 32-gauge needle",0,"Non-opioids",20,17,1,2,3,NA,"acute","healthy",5,"no",0.142,1813590,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,"0",38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"After","1",0.51,"D","small",35.1771599850269,"acute","non-chronic","non-cancer","0","2","2","3","3","1","1","1","1","1","2","0","3","3","2","2","1","1",86.3859999962457,77.5670021126233,85.2169,20.2469,49,67.175,5313209,87.3,53937,25,1806889,13.6,6.03837995473793,"2","2","1","2","0","2","2","1","2","2","2","1","0","non-elderly",14.0263162899628,"general"
"241","NCT01986751",315,"Interventional","Phase 1/Phase 2",2014-01-31,2015-12-31,"Effectiveness of Perineural Clonidine as an Adjuvant With Ropivacaine for Popliteal Nerve Block in Patients Undergoing Foot and Ankle Surgery",14,"Other","United States",0,0,100,100,64,14,2014,2015,1,"North America",0,"United States","Non-Industry","After 2013",4909188,"Clonidine, ropivacaine",1,"Non-opioids",14,0,0,0,14,"Early Phase","acute",NA,0,"no",0.2664,1299050,"GOVERNMENT","non-kids","Government","non-female","non-veterans",1.62507069982056,900,22.6392183673469,83.3613868714217,17.195147573548,87.6352559797239,80.1686731141783,90.3,9.7,"0",33928,"Alabama","278",278,39.1,20.7,12.4,2284847,70.725,16,"After","1",0.77,"R","small",25.3013815767412,"acute","non-chronic","non-cancer","0","2","3","0","0","1","0","0","0","0","1","0","1","0","0","3","3","3",80.7384347419183,68.6905055914454,79.7757,15.0722,49.1,72.125,2213610,87.9,42278,12,1285731,17.8,6.81114958575696,"0","0","0","0","0","3","0","2","0","1","1","3","0","non-elderly",26.5133232578123,"general"
"242","NCT01996254",NA,"Interventional","N/A",2013-10-31,2019-01-28,"A Randomized, Double-Blinded, Placebo-Controlled, Multicenter Pilot Study of the SPRINT Peripheral Nerve Stimulation (PNS) System for the Treatment of Post-Amputation Pain",28,"Industry",NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,"North America",NA,"United States","Industry",NA,4908466,NA,NA,"Non-opioids",26,25,1,NA,1,NA,"chronic",NA,3.84615384615385,"yes",0.17148,1657885,"Mixed","non-kids","Non-Government","non-female","non-veterans",92.4168220845,8711.3,22.7858993208689,87.8453452698235,25.233025449637,92.8322609215592,86.913240387902,91.85,8.15,"0",48474.2,"Arizona,California,Colorado,Florida,Illinois,Maryland,New Jersey,New York,North Carolina","60,808,52,620,532,269,243,292,264",348.888888888889,38.7,28.8666666666667,13.9666666666667,5455547.4,60.765,11.73,"After","0",0.526666666666667,"Mixed","small",38.2301422682959,"non-acute","chronic","non-cancer","0","2","3","3","2","2","2","3","3","2","1","2","2","3","2","0","1","1",88.163346548774,79.357129238437,85.50634,21.64691,53.36,61.405,5230010.2,86.25,57325.3,22,1554874.9,14.76,8.57287888787122,"2","2","1","2","1","0","2","1","2","2","1","2","1","non-elderly",16.8337591144389,"general"
"243","NCT02024724",NA,"Interventional","Phase 4",2013-11-30,2017-03-31,"Phase 4 Study Comparing of Dexamethasone to Triamcinolone for Ultrasound-guided Trigeminal Nerve Block: A Randomized Controlled Trial.",60,"Other",NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,"North America",NA,"United States","Non-Industry",NA,4906292,NA,NA,"Non-opioids",60,47,8,5,12,"Late Phase","chronic",NA,13.3333333333333,"no",0.142,1813590,"NON-PROFIT","non-kids","Non-Government","non-female","non-veterans",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,"0",38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"After","0",0.51,"D","small",35.1771599850269,"non-acute","chronic","non-cancer","1","2","2","3","3","1","1","1","1","1","2","0","3","3","2","2","1","1",86.3859999962457,77.5670021126233,85.2169,20.2469,49,67.175,5313209,87.3,53937,25,1806889,13.6,6.03837995473793,"2","2","1","2","0","2","2","1","2","2","2","1","0","non-elderly",14.0263162899628,"general"
"244","NCT02027623",NA,"Interventional","N/A",2013-12-31,2017-11-30,"Spinal Control During Functional Activities to Improve Low Back Pain Outcomes",154,"Other",NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,"North America",NA,"United States","Non-Industry",NA,4906070,NA,NA,"Non-opioids",149,110,23,16,39,NA,"chronic",NA,15.4362416107383,"no",0.1149,701334,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",9.34495529008618,2240,16.3708844444444,86.5721280636538,19.1841207549887,90.5094580547174,83.2023371089981,90,10,"1",37179,"Missouri","318",318,40.3,20.9,8.9,2819383,69.05,11.9,"After","0",0.6,"R","small",29.5879678888084,"non-acute","chronic","non-cancer","2","2","1","0","0","0","1","0","0","0","1","0","2","0","0","3","2","3",85.5301614499028,74.2014166617176,85.7808,15.8469,53.4,71.325,2735758,87,46303,13,686360,17.5,6.97619334002276,"1","1","2","0","1","3","1","1","0","1","0","3","0","non-elderly",11.3557343099658,"general"
"245","NCT02043704",317,"Interventional","Phase 4",2014-01-31,2016-08-31,"The Effect of Intravenous Acetaminophen on Post-operative Pain and Narcotic Consumption in Vaginal Reconstructive Surgery Patients: A Randomized Controlled Trial",100,"Other","United States",100,0,0,0,100,90,2014,2016,2,"North America",0,"United States","Non-Industry","After 2013",4904840,"IV Acetaminophen",1,"Non-opioids",90,90,0,0,0,"Late Phase","acute","female",0,"no",0.1241,1446190,"NON-PROFIT","non-kids","Non-Government","female","non-veterans",7.98407802392024,4507,25.7839386792453,85.3764780439716,17.5875722433769,90.5656773262732,84.8145907165702,93.4,6.6,"0",33158,"Ohio","368",368,38.6,19.3,7.3,5232869,68.175,12.8,"After","0",0.58,"R","small",28.8464382806458,"acute","non-chronic","non-cancer","2","2","2","0","1","3","0","0","0","1","2","0","2","0","1","2","2","2",85.5477067623717,76.6508352159366,83.7712,16.2176,51.5,67.375,5162087,91.6,49644,21,1402190,15.6,7.8918800096186,"1","2","0","0","0","2","2","3","1","2","1","3","1","non-elderly",12.0939303682379,"female"
"246","NCT02044991",NA,"Interventional","Phase 2",2013-10-24,2017-02-22,"The Efficacy of Ultrasound Guided Posterior Sacroiliac Ligament Corticosteroid Injection in Pregnancy-Related Pelvic Girdle Pain: A Randomized Controlled Trial",2,"Other",NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,"North America",NA,"United States","Non-Industry",NA,4904741,NA,NA,"Non-opioids",2,2,0,0,0,"Early Phase","acute","female",0,"no",0.142,1813590,"PROPRIETARY","non-kids","Non-Government","female","non-veterans",45.6900602164346,10460,21.7419085106383,86.7042844980527,22.1034066712746,91.6393688615911,85.4066304066304,92.6,7.4,"0",38573,"Illinois","532",532,38.4,43,17.1,5388066,65.175,10.9,"After","0",0.51,"D","small",35.1771599850269,"acute","non-chronic","non-cancer","0","2","2","3","3","1","1","1","1","1","2","0","3","3","2","2","1","1",86.3859999962457,77.5670021126233,85.2169,20.2469,49,67.175,5313209,87.3,53937,25,1806889,13.6,6.03837995473793,"2","2","1","2","0","2","2","1","2","2","2","1","0","non-elderly",14.0263162899628,"female"
"247","NCT02046382",318,"Interventional","Phase 4",2014-01-31,2017-05-31,"Randomized Control Trial of IV Acetaminophen for Post Cesarean Delivery Pain Relief",132,"Other","United States",58,38,4,42,100,104,2014,2017,3,"North America",0,"United States","Non-Industry","After 2013",4904635,"IV Acetaminophen, Placebo",1,"Non-opioids",104,60,40,4,44,"Late Phase","acute","female",38.4615384615385,"no",0.1241,1446190,"NON-PROFIT","non-kids","Non-Government","female","non-veterans",7.98407802392024,4507,25.7839386792453,85.3764780439716,17.5875722433769,90.5656773262732,84.8145907165702,93.4,6.6,"1",33158,"Ohio","368",368,38.6,19.3,7.3,5232869,68.175,12.8,"After","0",0.58,"R","small",28.8464382806458,"acute","non-chronic","non-cancer","2","2","2","0","1","3","0","0","0","1","2","0","2","0","1","2","2","2",85.5477067623717,76.6508352159366,83.7712,16.2176,51.5,67.375,5162087,91.6,49644,21,1402190,15.6,7.8918800096186,"1","2","0","0","0","2","2","3","1","2","1","3","1","non-elderly",12.0939303682379,"female"
"248","NCT02049086",319,"Interventional",NA,2014-03-31,2018-01-31,"Pain Management for Veterans Filing Compensation Claims",120,"Other",NA,60,15,25,40,16,NA,2014,2018,4,"North America",0,"United States","Non-Industry","After 2013",4904428,"SBIRT-PM, Pain Module",0,"Non-opioids",358,215,54,89,143,NA,"chronic","veterans",15.0837988826816,"no",0.1072,383416,"GOVERNMENT","non-kids","Government","non-female","veterans",11.3292436232018,1475,22.4784368421053,88.0308410862301,22.9153127921748,92.3056381781412,87.3243851803261,94.1,5.9,"1",49000,"Connecticut","41",41,37.4,38.1,43.2,1524992,64.25,9.9,"After",NA,0.43,"D","large",39.6963200211786,"non-acute","chronic","non-cancer","3","2","1","1","0","1","2","2","2","2","2","3","0","3","0","1","0","0",88.3766067526777,82.1959300560243,86.774,22.9186,55.2,67.375,1502807,93.1,70161,2,349742,8.6,10.6706250487306,"2","3","2","2","1","2","0","3","3","0","0","0","2","non-elderly",9.72403137674025,"veterans"
"249","NCT02062879",320,"Interventional","Phase 3",2014-04-30,2016-06-30,"Ketamine Patient-Controlled Analgesia for Acute Pain in Native Airway Multiple and Orthopedic Trauma Patients: A Randomized, Active Comparator, Blinded Trial",20,"Other",NA,75,20,5,25,20,NA,2014,2016,2,"North America",0,"United States","Non-Industry","After 2013",4903373,"Ketamine, Hydromorphone",1,"Opioids",20,15,4,1,5,"Late Phase","acute",NA,20,"no",0.1241,1446190,"GOVERNMENT","non-kids","Government","non-female","non-veterans",7.98407802392024,4507,25.7839386792453,85.3764780439716,17.5875722433769,90.5656773262732,84.8145907165702,93.4,6.6,"1",33158,"Ohio","368",368,38.6,19.3,7.3,5232869,68.175,12.8,"After","0",0.58,"R","small",28.8464382806458,"acute","non-chronic","non-cancer","0","2","2","0","1","3","0","0","0","1","2","0","2","0","1","2","2","2",85.5477067623717,76.6508352159366,83.7712,16.2176,51.5,67.375,5162087,91.6,49644,21,1402190,15.6,7.8918800096186,"1","2","0","0","0","2","2","3","1","2","1","3","1","non-elderly",12.0939303682379,"general"
"250","NCT02068027",321,"Interventional","Phase 2",2014-03-31,2015-03-31,"A Multicenter Randomized, Double-Blind, Placebo-Controlled, 2-Arm Parallel-Group Study to Determine the Efficacy and Safety of Clonidine Hydrochloride Topical Gel, 0.1% in the Treatment of Pain Associated With Painful Diabetic Neuropathy",260,"Industry","United States",74,23,3,26,42,260,2014,2015,1,"North America",0,"United States","Industry","After 2013",4902981,"Clonidine Gel 0.1%, Placebo",1,"Non-opioids",260,192,61,7,68,"Early Phase","chronic",NA,23.4615384615385,"yes",0.132514285714286,1433513.85714286,NA,"non-kids",NA,"non-female","non-veterans",12.8248957582257,6811.5652173913,22.4308099970444,86.9736762209888,22.4101310544272,92.4114780746052,85.5482899963388,88.9173913043478,11.0826086956522,"1",44266.6956521739,"Arizona,California,California,Connecticut,Connecticut,Florida,Florida,Florida,Florida,Florida,Florida,Georgia,Indiana,Kansas,Missouri,North Carolina,Rhode Island,South Carolina,Texas,Texas,Texas,Virginia,Washington","60,808,808,41,41,620,620,620,620,620,620,542,144,60,318,264,7,229,624,624,624,249,79",401.826086956522,39.1608695652174,22.9304347826087,12.8521739130435,6629762.56521739,64.8858695652174,12.6347826086957,"After","1",0.555652173913043,"Mixed","small",32.3447338293532,"non-acute","chronic","non-cancer","3","2","2","1","2","1","2","1","2","2","0","2","2","1","2","1","2","2",87.2656158500198,77.6992744285694,85.1862956521739,19.8842086956522,56.0086956521739,64.5380434782609,6290280.43478261,86.395652173913,53577.0869565217,25.6521739130435,1875287.91304348,14.8,9.4075765222896,"2","2","1","2","2","1","2","1","2","3","2","2","2","non-elderly",12.8803773677242,"general"
"251","NCT02077140",NA,"Interventional","Phase 2",2014-02-28,2016-02-29,"A Phase II, Dose-escalating, Randomized, Double-blind, Multicenter Study to Evaluate the Efficacy, Safety and Pharmacokinetic Profile of MDT-10013 Versus Standard of Care in the Treatment of Acute Postoperative Pain Following Bunionectomy",192,"Industry",NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,"North America",NA,"United States","Industry",NA,4902284,NA,NA,"Non-opioids",192,159,24,9,33,"Early Phase","acute",NA,12.5,"yes",0.08315,1872836,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",11.6001957677726,6496.5,23.8389900707676,89.9031612104085,25.0564005167016,92.8880569632359,85.674160906812,85.15,14.85,"1",46979,"Arizona,Texas","60,624",342,39.15,18.4,8.55,7179667,64.125,14.05,"After",NA,0.585,"R","small",29.9444542707173,"acute","non-chronic","non-cancer","2","2","1","1","2","2","3","2","3","2","0","2","2","0","2","1","3","2",87.1528484227803,76.5950178931972,89.0534,23.5561,58.8,62.8625,6677985.5,83.65,51564.5,27.5,1708115.5,18.8,7.72476740254308,"2","2","3","3","2","1","2","0","1","3","2","3","1","non-elderly",7.81703251358408,"general"
"252","NCT02087748",NA,"Interventional","Phase 4",2014-03-31,2014-05-31,"A Randomized, Double-Blind, Within-Subject, Proof of Concept Study to Assess the Analgesic Efficacy and Safety of Voltaren Gel (1% Diclofenac Sodium) Compared to Placebo in Subjects Experiencing Delayed Onset Muscle Soreness",24,"Other",NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,"North America",NA,"United States","Non-Industry",NA,4901474,NA,NA,"Non-opioids",24,13,9,2,11,"Late Phase","acute",NA,37.5,"no",0.0579,2274110,"PROPRIETARY","non-kids","Non-Government","non-female","non-veterans",32.2629005307572,24202,23.5697690366972,91.0077629920693,26.9792857043831,94.3894915841073,88.9380928699132,92.3,7.7,"1",51837,"California","808",808,38.7,24.2,11.1,14366336,54.825,12.5,"After","1",0.49,"D","small",34.3650287791398,"acute","non-chronic","non-cancer","0","2","0","2","3","2","3","3","3","3","2","3","3","2","3","0","2","0",89.7698557762244,81.7837732046313,89.7711,22.752,50.5,54.225,13906691,87.6,60487,40,2155733,15.8,14.2617707647834,"3","3","3","2","0","0","3","2","3","3","3","3","3","non-elderly",5.55565491914181,"general"
"253","NCT02093793",NA,"Interventional","N/A",2014-03-27,2019-08-29,"A Randomized Controlled Study to Evaluate the Safety and Effectiveness of the Precision Spinal Cord Stimulator Systems Adapted for High-Rate Spinal Cord Stimulation",383,"Industry",NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,"North America",NA,"United States","Industry",NA,4901014,NA,NA,"Non-opioids",256,216,17,23,40,NA,"chronic",NA,6.640625,"yes",0.117821428571429,1373314.85714286,"Mixed","non-kids","Non-Government","non-female","non-veterans",23.5662734017788,7513.45,23.7585895119448,87.429261533265,23.6478542207804,92.8763189240904,86.5536458946326,91.265,8.735,"0",42973.3,"Arizona,California,California,California,Florida,Illinois,Louisiana,Minnesota,Minnesota,Missouri,Nevada,New Jersey,North Carolina,Ohio,Oregon,Oregon,Oregon,Oregon,Texas,Washington","60,808,808,808,620,532,341,71,71,318,80,243,264,368,18,18,18,18,624,79",308.35,38.95,22.29375,9.9875,5386096.4,63.555,12.005,"After","0",0.531,"Mixed","small",32.8284066340622,"non-acute","chronic","non-cancer","3","2","1","2","2","2","2","2","3","2","1","1","2","1","2","1","2","1",88.2802141937464,79.0712012322754,86.09273,20.728445,54.825,63.4125,5169320.75,88.495,56264.2,22.375,1150720.55,14.805,10.2037847922101,"2","2","2","2","1","1","2","2","2","2","1","2","2","non-elderly",9.08386517309547,"general"
"254","NCT02101554",NA,"Interventional","Phase 4",2015-04-24,2019-06-26,"AN OPEN-LABEL STUDY TO EVALUATE THE SAFETY AND PHARMACOKINETICS OF PF-06412528 IN CHILDREN 7-17 YEARS FOR THE TREATMENT OF MODERATE-TO-SEVERE PAIN",19,"Industry",NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,"North America",NA,"United States","Industry",NA,4900420,NA,NA,"Opioids",19,11,6,2,7,"Late Phase","chronic","kids",31.5789473684211,"yes",0.11738,1936867.8,"Mixed","kids","Non-Government","non-female","non-veterans",23.2229057845499,12294.1052631579,22.451120218947,87.2886895458433,22.9579043560718,93.4329914750565,86.8631848141292,90.0210526315789,9.97894736842105,"1",44140.6842105263,"California,California,California,California,California,California,Florida,Florida,Florida,Florida,Florida,Florida,Illinois,Illinois,Illinois,North Carolina,North Carolina,Utah,Utah","808,808,808,808,808,808,620,620,620,620,620,620,532,532,532,264,264,14,14",564.210526315789,38.9473684210526,27.1058823529412,12.2294117647059,9061433.36842105,62.8618421052632,12.2789473684211,"After",NA,0.541578947368421,"Mixed","small",33.0690643035909,"non-acute","chronic","non-cancer","0","3","1","2","3","1","2","2","3","2","1","2","3","3","3","1","2","1",88.3619307988568,79.348849213219,86.3073631578947,20.4444210526316,55.9789473684211,62.1421052631579,8762691.10526316,89.678947368421,57374.4736842105,30.0526315789474,2201038.26315789,13.8157894736842,10.8256370891421,"2","2","2","2","2","0","3","2","2","3","3","2","2","non-elderly",11.2549743642694,"kids"
"255","NCT02111746",324,"Interventional","Phase 4",2013-11-20,2017-06-30,"A Prospective Randomized-controlled Study on Effectiveness of Extended-release Liposomal Bupivacaine in Postoperative Pain Control",350,"Other","United States",59,17,24,41,36,343,2013,2017,4,"North America",0,"United States","Non-Industry","Earlier 2013",4899645,"Exparel, Bupivacaine hydrochloride, Patient Controlled Analgesia (PCA)",1,"Non-opioids",290,201,60,29,89,"Late Phase","acute",NA,20.6896551724138,"no",0.1213,3428210,"NON-PROFIT","non-kids","Non-Government","non-female","non-veterans",10.0313270985708,10375,25.6830383233533,89.9678371268443,25.1026878645774,92.4704183608953,84.7096193249626,81.6,18.4,"1",46572,"Texas","624",624,40.1,26.5,9.3,11283353,62.425,13.7,"After","1",0.64,"R","small",30.2773131098502,"acute","non-chronic","non-cancer","3","2","1","1","2","3","3","2","2","0","0","2","3","3","3","0","3","3",86.6667409655243,74.7460411976551,87.7181,22.2968,59,63.25,10298263,77.9,51406,49,3068699,16.9,9.43231929885351,"2","1","2","2","3","1","3","0","1","3","3","3","2","non-elderly",11.6026792454214,"general"
